NOM,ways_points,geometry,centroid_x,centroid_y,True color,True color 20cm,structure,texture,couleur,surface(ha),typologie,especes_cultivés,Micro_el,Macro_el,ph,Roche_mère,True_color,True_color_20cm
G21,"284674.4599999979,714745.7600000018;284674.4599999979,714740.7600000018;284669.4599999979,714740.7600000018;284669.4599999979,714743.1215581967;284672.9095643296,714745.7600000018;284674.4599999979,714745.7600000018","POLYGON ((284674.4599999979 714745.7600000018, 284674.4599999979 714740.7600000018, 284669.4599999979 714740.7600000018, 284669.4599999979 714743.1215581967, 284672.9095643296 714745.7600000018, 284674.4599999979 714745.7600000018))",284672.2604585735,714742.8993729063,,,,,,,,,,,,,,
G22,"284674.4599999979,714720.7600000018;284679.4599999979,714720.7600000018;284679.4599999979,714719.6981118413;284674.4599999979,714720.3126672924;284674.4599999979,714720.7600000018","POLYGON ((284674.4599999979 714720.7600000018, 284679.4599999979 714720.7600000018, 284679.4599999979 714719.6981118413, 284674.4599999979 714720.3126672924, 284674.4599999979 714720.7600000018))",284677.2993337249,714720.3618408451,,,,,,,,,,,,,,
G23,"284674.4599999979,714720.7600000018;284674.4599999979,714725.7600000018;284679.4599999979,714725.7600000018;284679.4599999979,714720.7600000018;284674.4599999979,714720.7600000018","POLYGON ((284674.4599999979 714720.7600000018, 284674.4599999979 714725.7600000018, 284679.4599999979 714725.7600000018, 284679.4599999979 714720.7600000018, 284674.4599999979 714720.7600000018))",284676.9599999979,714723.2600000018,,,,,,,,,,,,,,
G24,"284674.4599999979,714725.7600000018;284674.4599999979,714730.7600000018;284679.4599999979,714730.7600000018;284679.4599999979,714725.7600000018;284674.4599999979,714725.7600000018","POLYGON ((284674.4599999979 714725.7600000018, 284674.4599999979 714730.7600000018, 284679.4599999979 714730.7600000018, 284679.4599999979 714725.7600000018, 284674.4599999979 714725.7600000018))",284676.9599999979,714728.2600000018,,,,,,,,,,,,,,
G25,"284674.4599999979,714730.7600000018;284674.4599999979,714735.7600000018;284679.4599999979,714735.7600000018;284679.4599999979,714730.7600000018;284674.4599999979,714730.7600000018","POLYGON ((284674.4599999979 714730.7600000018, 284674.4599999979 714735.7600000018, 284679.4599999979 714735.7600000018, 284679.4599999979 714730.7600000018, 284674.4599999979 714730.7600000018))",284676.9599999979,714733.2600000018,,,,,,,,,,,,,,
G26,"284674.4599999979,714735.7600000018;284674.4599999979,714740.7600000018;284679.4599999979,714740.7600000018;284679.4599999979,714735.7600000018;284674.4599999979,714735.7600000018","POLYGON ((284674.4599999979 714735.7600000018, 284674.4599999979 714740.7600000018, 284679.4599999979 714740.7600000018, 284679.4599999979 714735.7600000018, 284674.4599999979 714735.7600000018))",284676.9599999979,714738.2600000018,,,,,,,,,,,,,,
G27,"284674.4599999979,714740.7600000018;284674.4599999979,714745.7600000018;284679.4599999979,714745.7600000018;284679.4599999979,714740.7600000018;284674.4599999979,714740.7600000018","POLYGON ((284674.4599999979 714740.7600000018, 284674.4599999979 714745.7600000018, 284679.4599999979 714745.7600000018, 284679.4599999979 714740.7600000018, 284674.4599999979 714740.7600000018))",284676.9599999979,714743.2600000018,,,,,,,,,,,,,,
G28,"284679.4599999979,714750.7600000018;284679.4599999979,714745.7600000018;284674.4599999979,714745.7600000018;284674.4599999979,714746.9458698364;284679.44668848586,714750.7600000018;284679.4599999979,714750.7600000018","POLYGON ((284679.4599999979 714750.7600000018, 284679.4599999979 714745.7600000018, 284674.4599999979 714745.7600000018, 284674.4599999979 714746.9458698364, 284679.44668848586 714750.7600000018, 284679.4599999979 714750.7600000018))",284677.4743392931,714747.5057012673,,,,,,,,,,,,,,
G29,"284679.4599999979,714720.7600000018;284684.4599999979,714720.7600000018;284684.4599999979,714719.0835563903;284679.4599999979,714719.6981118413;284679.4599999979,714720.7600000018","POLYGON ((284679.4599999979 714720.7600000018, 284684.4599999979 714720.7600000018, 284684.4599999979 714719.0835563903, 284679.4599999979 714719.6981118413, 284679.4599999979 714720.7600000018))",284682.1470224573,714720.0639234915,,,,,,,,,,,,,,
G30,"284679.4599999979,714720.7600000018;284679.4599999979,714725.7600000018;284684.4599999979,714725.7600000018;284684.4599999979,714720.7600000018;284679.4599999979,714720.7600000018","POLYGON ((284679.4599999979 714720.7600000018, 284679.4599999979 714725.7600000018, 284684.4599999979 714725.7600000018, 284684.4599999979 714720.7600000018, 284679.4599999979 714720.7600000018))",284681.9599999979,714723.2600000018,,,,,,,,,,,,,,
G31,"284679.4599999979,714725.7600000018;284679.4599999979,714730.7600000018;284684.4599999979,714730.7600000018;284684.4599999979,714725.7600000018;284679.4599999979,714725.7600000018","POLYGON ((284679.4599999979 714725.7600000018, 284679.4599999979 714730.7600000018, 284684.4599999979 714730.7600000018, 284684.4599999979 714725.7600000018, 284679.4599999979 714725.7600000018))",284681.9599999979,714728.2600000018,,,,,,,,,,,,,,
G32,"284679.4599999979,714730.7600000018;284679.4599999979,714735.7600000018;284684.4599999979,714735.7600000018;284684.4599999979,714730.7600000018;284679.4599999979,714730.7600000018","POLYGON ((284679.4599999979 714730.7600000018, 284679.4599999979 714735.7600000018, 284684.4599999979 714735.7600000018, 284684.4599999979 714730.7600000018, 284679.4599999979 714730.7600000018))",284681.9599999979,714733.2600000018,,,,,,,,,,,,,,
G33,"284679.4599999979,714735.7600000018;284679.4599999979,714740.7600000018;284684.4599999979,714740.7600000018;284684.4599999979,714735.7600000018;284679.4599999979,714735.7600000018","POLYGON ((284679.4599999979 714735.7600000018, 284679.4599999979 714740.7600000018, 284684.4599999979 714740.7600000018, 284684.4599999979 714735.7600000018, 284679.4599999979 714735.7600000018))",284681.9599999979,714738.2600000018,,,,,,,,,,,,,,
G34,"284679.4599999979,714740.7600000018;284679.4599999979,714745.7600000018;284684.4599999979,714745.7600000018;284684.4599999979,714740.7600000018;284679.4599999979,714740.7600000018","POLYGON ((284679.4599999979 714740.7600000018, 284679.4599999979 714745.7600000018, 284684.4599999979 714745.7600000018, 284684.4599999979 714740.7600000018, 284679.4599999979 714740.7600000018))",284681.9599999979,714743.2600000018,,,,,,,,,,,,,,
G35,"284679.4599999979,714745.7600000018;284679.4599999979,714750.7600000018;284684.4599999979,714750.7600000018;284684.4599999979,714745.7600000018;284679.4599999979,714745.7600000018","POLYGON ((284679.4599999979 714745.7600000018, 284679.4599999979 714750.7600000018, 284684.4599999979 714750.7600000018, 284684.4599999979 714745.7600000018, 284679.4599999979 714745.7600000018))",284681.9599999979,714748.2600000018,,,,,,,,,,,,,,
G36,"284684.4599999979,714750.7600000018;284679.4599999979,714750.7600000018;284679.4599999979,714750.7701814759;284684.4599999979,714754.5944931154;284684.4599999979,714750.7600000018","POLYGON ((284684.4599999979 714750.7600000018, 284679.4599999979 714750.7600000018, 284679.4599999979 714750.7701814759, 284684.4599999979 714754.5944931154, 284684.4599999979 714750.7600000018))",284682.7889196616,714752.0381733604,,,,,,,,,,,,,,
G37,"284684.4599999979,714720.7600000018;284689.4599999979,714720.7600000018;284689.4599999979,714718.4690009392;284684.4599999979,714719.0835563903;284684.4599999979,714720.7600000018","POLYGON ((284684.4599999979 714720.7600000018, 284689.4599999979 714720.7600000018, 284689.4599999979 714718.4690009392, 284684.4599999979 714719.0835563903, 284684.4599999979 714720.7600000018))",284687.0890830332,714719.7602064649,,,,,,,,,,,,,,
G38,"284684.4599999979,714720.7600000018;284684.4599999979,714725.7600000018;284689.4599999979,714725.7600000018;284689.4599999979,714720.7600000018;284684.4599999979,714720.7600000018","POLYGON ((284684.4599999979 714720.7600000018, 284684.4599999979 714725.7600000018, 284689.4599999979 714725.7600000018, 284689.4599999979 714720.7600000018, 284684.4599999979 714720.7600000018))",284686.9599999979,714723.2600000018,,,,,,,,,,,,,,
G39,"284684.4599999979,714725.7600000018;284684.4599999979,714730.7600000018;284689.4599999979,714730.7600000018;284689.4599999979,714725.7600000018;284684.4599999979,714725.7600000018","POLYGON ((284684.4599999979 714725.7600000018, 284684.4599999979 714730.7600000018, 284689.4599999979 714730.7600000018, 284689.4599999979 714725.7600000018, 284684.4599999979 714725.7600000018))",284686.9599999979,714728.2600000018,,,,,,,,,,,,,,
G40,"284684.4599999979,714730.7600000018;284684.4599999979,714735.7600000018;284689.4599999979,714735.7600000018;284689.4599999979,714730.7600000018;284684.4599999979,714730.7600000018","POLYGON ((284684.4599999979 714730.7600000018, 284684.4599999979 714735.7600000018, 284689.4599999979 714735.7600000018, 284689.4599999979 714730.7600000018, 284684.4599999979 714730.7600000018))",284686.9599999979,714733.2600000018,,,,,,,,,,,,,,
G41,"284684.4599999979,714735.7600000018;284684.4599999979,714740.7600000018;284689.4599999979,714740.7600000018;284689.4599999979,714735.7600000018;284684.4599999979,714735.7600000018","POLYGON ((284684.4599999979 714735.7600000018, 284684.4599999979 714740.7600000018, 284689.4599999979 714740.7600000018, 284689.4599999979 714735.7600000018, 284684.4599999979 714735.7600000018))",284686.9599999979,714738.2600000018,,,,,,,,,,,,,,
G42,"284684.4599999979,714740.7600000018;284684.4599999979,714745.7600000018;284689.4599999979,714745.7600000018;284689.4599999979,714740.7600000018;284684.4599999979,714740.7600000018","POLYGON ((284684.4599999979 714740.7600000018, 284684.4599999979 714745.7600000018, 284689.4599999979 714745.7600000018, 284689.4599999979 714740.7600000018, 284684.4599999979 714740.7600000018))",284686.9599999979,714743.2600000018,,,,,,,,,,,,,,
G43,"284684.4599999979,714745.7600000018;284684.4599999979,714750.7600000018;284689.4599999979,714750.7600000018;284689.4599999979,714745.7600000018;284684.4599999979,714745.7600000018","POLYGON ((284684.4599999979 714745.7600000018, 284684.4599999979 714750.7600000018, 284689.4599999979 714750.7600000018, 284689.4599999979 714745.7600000018, 284684.4599999979 714745.7600000018))",284686.9599999979,714748.2600000018,,,,,,,,,,,,,,
G44,"284689.4599999979,714755.7600000018;284689.4599999979,714750.7600000018;284684.4599999979,714750.7600000018;284684.4599999979,714754.5944931154;284685.98381264217,714755.7600000018;284689.4599999979,714755.7600000018","POLYGON ((284689.4599999979 714755.7600000018, 284689.4599999979 714750.7600000018, 284684.4599999979 714750.7600000018, 284684.4599999979 714754.5944931154, 284685.98381264217 714755.7600000018, 284689.4599999979 714755.7600000018))",284687.0333645488,714753.182236837,,,,,,,,,,,,,,
G45,"284689.4599999979,714755.7600000018;284685.98381264217,714755.7600000018;284689.4599999979,714758.418804755;284689.4599999979,714755.7600000018","POLYGON ((284689.4599999979 714755.7600000018, 284685.98381264217 714755.7600000018, 284689.4599999979 714758.418804755, 284689.4599999979 714755.7600000018))",284688.30127087934,714756.6462682529,,,,,,,,,,,,,,
G46,"284689.4599999979,714720.7600000018;284694.4599999979,714720.7600000018;284694.4599999979,714717.854445488;284689.4599999979,714718.4690009392;284689.4599999979,714720.7600000018","POLYGON ((284689.4599999979 714720.7600000018, 284694.4599999979 714720.7600000018, 284694.4599999979 714717.854445488, 284689.4599999979 714718.4690009392, 284689.4599999979 714720.7600000018))",284692.058551766,714719.4548050552,,,,,,,,,,,,,,
G47,"284689.4599999979,714720.7600000018;284689.4599999979,714725.7600000018;284694.4599999979,714725.7600000018;284694.4599999979,714720.7600000018;284689.4599999979,714720.7600000018","POLYGON ((284689.4599999979 714720.7600000018, 284689.4599999979 714725.7600000018, 284694.4599999979 714725.7600000018, 284694.4599999979 714720.7600000018, 284689.4599999979 714720.7600000018))",284691.9599999979,714723.2600000018,,,,,,,,,,,,,,
G48,"284689.4599999979,714725.7600000018;284689.4599999979,714730.7600000018;284694.4599999979,714730.7600000018;284694.4599999979,714725.7600000018;284689.4599999979,714725.7600000018","POLYGON ((284689.4599999979 714725.7600000018, 284689.4599999979 714730.7600000018, 284694.4599999979 714730.7600000018, 284694.4599999979 714725.7600000018, 284689.4599999979 714725.7600000018))",284691.9599999979,714728.2600000018,,,,,,,,,,,,,,
G49,"284689.4599999979,714730.7600000018;284689.4599999979,714735.7600000018;284694.4599999979,714735.7600000018;284694.4599999979,714730.7600000018;284689.4599999979,714730.7600000018","POLYGON ((284689.4599999979 714730.7600000018, 284689.4599999979 714735.7600000018, 284694.4599999979 714735.7600000018, 284694.4599999979 714730.7600000018, 284689.4599999979 714730.7600000018))",284691.9599999979,714733.2600000018,,,,,,,,,,,,,,
G50,"284689.4599999979,714735.7600000018;284689.4599999979,714740.7600000018;284694.4599999979,714740.7600000018;284694.4599999979,714735.7600000018;284689.4599999979,714735.7600000018","POLYGON ((284689.4599999979 714735.7600000018, 284689.4599999979 714740.7600000018, 284694.4599999979 714740.7600000018, 284694.4599999979 714735.7600000018, 284689.4599999979 714735.7600000018))",284691.9599999979,714738.2600000018,,,,,,,,,,,,,,
G51,"284689.4599999979,714740.7600000018;284689.4599999979,714745.7600000018;284694.4599999979,714745.7600000018;284694.4599999979,714740.7600000018;284689.4599999979,714740.7600000018","POLYGON ((284689.4599999979 714740.7600000018, 284689.4599999979 714745.7600000018, 284694.4599999979 714745.7600000018, 284694.4599999979 714740.7600000018, 284689.4599999979 714740.7600000018))",284691.9599999979,714743.2600000018,,,,,,,,,,,,,,
G52,"284689.4599999979,714745.7600000018;284689.4599999979,714750.7600000018;284694.4599999979,714750.7600000018;284694.4599999979,714745.7600000018;284689.4599999979,714745.7600000018","POLYGON ((284689.4599999979 714745.7600000018, 284689.4599999979 714750.7600000018, 284694.4599999979 714750.7600000018, 284694.4599999979 714745.7600000018, 284689.4599999979 714745.7600000018))",284691.9599999979,714748.2600000018,,,,,,,,,,,,,,
G53,"284689.4599999979,714750.7600000018;284689.4599999979,714755.7600000018;284694.4599999979,714755.7600000018;284694.4599999979,714750.7600000018;284689.4599999979,714750.7600000018","POLYGON ((284689.4599999979 714750.7600000018, 284689.4599999979 714755.7600000018, 284694.4599999979 714755.7600000018, 284694.4599999979 714750.7600000018, 284689.4599999979 714750.7600000018))",284691.9599999979,714753.2600000018,,,,,,,,,,,,,,
G54,"284694.4599999979,714760.7600000018;284694.4599999979,714755.7600000018;284689.4599999979,714755.7600000018;284689.4599999979,714758.418804755;284692.5209367984,714760.7600000018;284694.4599999979,714760.7600000018","POLYGON ((284694.4599999979 714760.7600000018, 284694.4599999979 714755.7600000018, 284689.4599999979 714755.7600000018, 284689.4599999979 714758.418804755, 284692.5209367984 714760.7600000018, 284694.4599999979 714760.7600000018))",284692.20755743585,714757.9723040556,,,,,,,,,,,,,,
G55,"284694.4599999979,714760.7600000018;284692.5209367984,714760.7600000018;284694.4599999979,714762.2431163945;284694.4599999979,714760.7600000018","POLYGON ((284694.4599999979 714760.7600000018, 284692.5209367984 714760.7600000018, 284694.4599999979 714762.2431163945, 284694.4599999979 714760.7600000018))",284693.8136455981,714761.2543721327,,,,,,,,,,,,,,
G56,"284694.4599999979,714720.7600000018;284699.4599999979,714720.7600000018;284699.4599999979,714717.2398900369;284694.4599999979,714717.854445488;284694.4599999979,714720.7600000018","POLYGON ((284694.4599999979 714720.7600000018, 284699.4599999979 714720.7600000018, 284699.4599999979 714717.2398900369, 284694.4599999979 714717.854445488, 284694.4599999979 714720.7600000018))",284697.03970063344,714719.1486858361,,,,,,,,,,,,,,
G57,"284694.4599999979,714720.7600000018;284694.4599999979,714725.7600000018;284699.4599999979,714725.7600000018;284699.4599999979,714720.7600000018;284694.4599999979,714720.7600000018","POLYGON ((284694.4599999979 714720.7600000018, 284694.4599999979 714725.7600000018, 284699.4599999979 714725.7600000018, 284699.4599999979 714720.7600000018, 284694.4599999979 714720.7600000018))",284696.9599999979,714723.2600000018,,,,,,,,,,,,,,
G58,"284694.4599999979,714725.7600000018;284694.4599999979,714730.7600000018;284699.4599999979,714730.7600000018;284699.4599999979,714725.7600000018;284694.4599999979,714725.7600000018","POLYGON ((284694.4599999979 714725.7600000018, 284694.4599999979 714730.7600000018, 284699.4599999979 714730.7600000018, 284699.4599999979 714725.7600000018, 284694.4599999979 714725.7600000018))",284696.9599999979,714728.2600000018,,,,,,,,,,,,,,
G59,"284694.4599999979,714730.7600000018;284694.4599999979,714735.7600000018;284699.4599999979,714735.7600000018;284699.4599999979,714730.7600000018;284694.4599999979,714730.7600000018","POLYGON ((284694.4599999979 714730.7600000018, 284694.4599999979 714735.7600000018, 284699.4599999979 714735.7600000018, 284699.4599999979 714730.7600000018, 284694.4599999979 714730.7600000018))",284696.9599999979,714733.2600000018,,,,,,,,,,,,,,
G60,"284694.4599999979,714735.7600000018;284694.4599999979,714740.7600000018;284699.4599999979,714740.7600000018;284699.4599999979,714735.7600000018;284694.4599999979,714735.7600000018","POLYGON ((284694.4599999979 714735.7600000018, 284694.4599999979 714740.7600000018, 284699.4599999979 714740.7600000018, 284699.4599999979 714735.7600000018, 284694.4599999979 714735.7600000018))",284696.9599999979,714738.2600000018,,,,,,,,,,,,,,
G61,"284694.4599999979,714740.7600000018;284694.4599999979,714745.7600000018;284699.4599999979,714745.7600000018;284699.4599999979,714740.7600000018;284694.4599999979,714740.7600000018","POLYGON ((284694.4599999979 714740.7600000018, 284694.4599999979 714745.7600000018, 284699.4599999979 714745.7600000018, 284699.4599999979 714740.7600000018, 284694.4599999979 714740.7600000018))",284696.9599999979,714743.2600000018,,,,,,,,,,,,,,
G62,"284694.4599999979,714745.7600000018;284694.4599999979,714750.7600000018;284699.4599999979,714750.7600000018;284699.4599999979,714745.7600000018;284694.4599999979,714745.7600000018","POLYGON ((284694.4599999979 714745.7600000018, 284694.4599999979 714750.7600000018, 284699.4599999979 714750.7600000018, 284699.4599999979 714745.7600000018, 284694.4599999979 714745.7600000018))",284696.9599999979,714748.2600000018,,,,,,,,,,,,,,
G63,"284694.4599999979,714750.7600000018;284694.4599999979,714755.7600000018;284699.4599999979,714755.7600000018;284699.4599999979,714750.7600000018;284694.4599999979,714750.7600000018","POLYGON ((284694.4599999979 714750.7600000018, 284694.4599999979 714755.7600000018, 284699.4599999979 714755.7600000018, 284699.4599999979 714750.7600000018, 284694.4599999979 714750.7600000018))",284696.9599999979,714753.2600000018,,,,,,,,,,,,,,
G64,"284694.4599999979,714755.7600000018;284694.4599999979,714760.7600000018;284699.4599999979,714760.7600000018;284699.4599999979,714755.7600000018;284694.4599999979,714755.7600000018","POLYGON ((284694.4599999979 714755.7600000018, 284694.4599999979 714760.7600000018, 284699.4599999979 714760.7600000018, 284699.4599999979 714755.7600000018, 284694.4599999979 714755.7600000018))",284696.9599999979,714758.2600000018,,,,,,,,,,,,,,
G65,"284699.4599999979,714765.7600000018;284699.4599999979,714760.7600000018;284694.4599999979,714760.7600000018;284694.4599999979,714762.2431163945;284699.05806095473,714765.7600000018;284699.4599999979,714765.7600000018","POLYGON ((284699.4599999979 714765.7600000018, 284699.4599999979 714760.7600000018, 284694.4599999979 714760.7600000018, 284694.4599999979 714762.2431163945, 284699.05806095473 714765.7600000018, 284699.4599999979 714765.7600000018))",284697.42239017924,714762.6253368045,,,,,,,,,,,,,,
G66,"284699.4599999979,714720.7600000018;284704.4599999979,714720.7600000018;284704.4599999979,714716.6253345858;284699.4599999979,714717.2398900369;284699.4599999979,714720.7600000018","POLYGON ((284699.4599999979 714720.7600000018, 284704.4599999979 714720.7600000018, 284704.4599999979 714716.6253345858, 284699.4599999979 714717.2398900369, 284699.4599999979 714720.7600000018))",284702.02690327296,714718.8421945794,,,,,,,,,,,,,,
G67,"284699.4599999979,714720.7600000018;284699.4599999979,714725.7600000018;284704.4599999979,714725.7600000018;284704.4599999979,714720.7600000018;284699.4599999979,714720.7600000018","POLYGON ((284699.4599999979 714720.7600000018, 284699.4599999979 714725.7600000018, 284704.4599999979 714725.7600000018, 284704.4599999979 714720.7600000018, 284699.4599999979 714720.7600000018))",284701.9599999979,714723.2600000018,,,,,,,,,,,,,,
G68,"284699.4599999979,714725.7600000018;284699.4599999979,714730.7600000018;284704.4599999979,714730.7600000018;284704.4599999979,714725.7600000018;284699.4599999979,714725.7600000018","POLYGON ((284699.4599999979 714725.7600000018, 284699.4599999979 714730.7600000018, 284704.4599999979 714730.7600000018, 284704.4599999979 714725.7600000018, 284699.4599999979 714725.7600000018))",284701.9599999979,714728.2600000018,,,,,,,,,,,,,,
G69,"284699.4599999979,714730.7600000018;284699.4599999979,714735.7600000018;284704.4599999979,714735.7600000018;284704.4599999979,714730.7600000018;284699.4599999979,714730.7600000018","POLYGON ((284699.4599999979 714730.7600000018, 284699.4599999979 714735.7600000018, 284704.4599999979 714735.7600000018, 284704.4599999979 714730.7600000018, 284699.4599999979 714730.7600000018))",284701.9599999979,714733.2600000018,,,,,,,,,,,,,,
G70,"284699.4599999979,714735.7600000018;284699.4599999979,714740.7600000018;284704.4599999979,714740.7600000018;284704.4599999979,714735.7600000018;284699.4599999979,714735.7600000018","POLYGON ((284699.4599999979 714735.7600000018, 284699.4599999979 714740.7600000018, 284704.4599999979 714740.7600000018, 284704.4599999979 714735.7600000018, 284699.4599999979 714735.7600000018))",284701.9599999979,714738.2600000018,,,,,,,,,,,,,,
G71,"284699.4599999979,714740.7600000018;284699.4599999979,714745.7600000018;284704.4599999979,714745.7600000018;284704.4599999979,714740.7600000018;284699.4599999979,714740.7600000018","POLYGON ((284699.4599999979 714740.7600000018, 284699.4599999979 714745.7600000018, 284704.4599999979 714745.7600000018, 284704.4599999979 714740.7600000018, 284699.4599999979 714740.7600000018))",284701.9599999979,714743.2600000018,,,,,,,,,,,,,,
G72,"284699.4599999979,714745.7600000018;284699.4599999979,714750.7600000018;284704.4599999979,714750.7600000018;284704.4599999979,714745.7600000018;284699.4599999979,714745.7600000018","POLYGON ((284699.4599999979 714745.7600000018, 284699.4599999979 714750.7600000018, 284704.4599999979 714750.7600000018, 284704.4599999979 714745.7600000018, 284699.4599999979 714745.7600000018))",284701.9599999979,714748.2600000018,,,,,,,,,,,,,,
G73,"284699.4599999979,714750.7600000018;284699.4599999979,714755.7600000018;284704.4599999979,714755.7600000018;284704.4599999979,714750.7600000018;284699.4599999979,714750.7600000018","POLYGON ((284699.4599999979 714750.7600000018, 284699.4599999979 714755.7600000018, 284704.4599999979 714755.7600000018, 284704.4599999979 714750.7600000018, 284699.4599999979 714750.7600000018))",284701.9599999979,714753.2600000018,,,,,,,,,,,,,,
G74,"284699.4599999979,714755.7600000018;284699.4599999979,714760.7600000018;284704.4599999979,714760.7600000018;284704.4599999979,714755.7600000018;284699.4599999979,714755.7600000018","POLYGON ((284699.4599999979 714755.7600000018, 284699.4599999979 714760.7600000018, 284704.4599999979 714760.7600000018, 284704.4599999979 714755.7600000018, 284699.4599999979 714755.7600000018))",284701.9599999979,714758.2600000018,,,,,,,,,,,,,,
G75,"284699.4599999979,714760.7600000018;284699.4599999979,714765.7600000018;284704.4599999979,714765.7600000018;284704.4599999979,714760.7600000018;284699.4599999979,714760.7600000018","POLYGON ((284699.4599999979 714760.7600000018, 284699.4599999979 714765.7600000018, 284704.4599999979 714765.7600000018, 284704.4599999979 714760.7600000018, 284699.4599999979 714760.7600000018))",284701.9599999979,714763.2600000018,,,,,,,,,,,,,,
G76,"284704.4599999979,714765.7600000018;284699.4599999979,714765.7600000018;284699.4599999979,714766.067428034;284704.4599999979,714769.8917396736;284704.4599999979,714765.7600000018","POLYGON ((284704.4599999979 714765.7600000018, 284699.4599999979 714765.7600000018, 284699.4599999979 714766.067428034, 284704.4599999979 714769.8917396736, 284704.4599999979 714765.7600000018))",284702.6779107819,714767.1443433843,,,,,,,,,,,,,,
G77,"284704.4599999979,714720.7600000018;284709.4599999979,714720.7600000018;284709.4599999979,714716.0107791347;284704.4599999979,714716.6253345858;284704.4599999979,714720.7600000018","POLYGON ((284704.4599999979 714720.7600000018, 284709.4599999979 714720.7600000018, 284709.4599999979 714716.0107791347, 284704.4599999979 714716.6253345858, 284704.4599999979 714720.7600000018))",284707.0176470148,714718.5354857022,,,,,,,,,,,,,,
G78,"284704.4599999979,714720.7600000018;284704.4599999979,714725.7600000018;284709.4599999979,714725.7600000018;284709.4599999979,714720.7600000018;284704.4599999979,714720.7600000018","POLYGON ((284704.4599999979 714720.7600000018, 284704.4599999979 714725.7600000018, 284709.4599999979 714725.7600000018, 284709.4599999979 714720.7600000018, 284704.4599999979 714720.7600000018))",284706.9599999979,714723.2600000018,,,,,,,,,,,,,,
G79,"284704.4599999979,714725.7600000018;284704.4599999979,714730.7600000018;284709.4599999979,714730.7600000018;284709.4599999979,714725.7600000018;284704.4599999979,714725.7600000018","POLYGON ((284704.4599999979 714725.7600000018, 284704.4599999979 714730.7600000018, 284709.4599999979 714730.7600000018, 284709.4599999979 714725.7600000018, 284704.4599999979 714725.7600000018))",284706.9599999979,714728.2600000018,,,,,,,,,,,,,,
G80,"284704.4599999979,714730.7600000018;284704.4599999979,714735.7600000018;284709.4599999979,714735.7600000018;284709.4599999979,714730.7600000018;284704.4599999979,714730.7600000018","POLYGON ((284704.4599999979 714730.7600000018, 284704.4599999979 714735.7600000018, 284709.4599999979 714735.7600000018, 284709.4599999979 714730.7600000018, 284704.4599999979 714730.7600000018))",284706.9599999979,714733.2600000018,,,,,,,,,,,,,,
G81,"284704.4599999979,714735.7600000018;284704.4599999979,714740.7600000018;284709.4599999979,714740.7600000018;284709.4599999979,714735.7600000018;284704.4599999979,714735.7600000018","POLYGON ((284704.4599999979 714735.7600000018, 284704.4599999979 714740.7600000018, 284709.4599999979 714740.7600000018, 284709.4599999979 714735.7600000018, 284704.4599999979 714735.7600000018))",284706.9599999979,714738.2600000018,,,,,,,,,,,,,,
G82,"284704.4599999979,714740.7600000018;284704.4599999979,714745.7600000018;284709.4599999979,714745.7600000018;284709.4599999979,714740.7600000018;284704.4599999979,714740.7600000018","POLYGON ((284704.4599999979 714740.7600000018, 284704.4599999979 714745.7600000018, 284709.4599999979 714745.7600000018, 284709.4599999979 714740.7600000018, 284704.4599999979 714740.7600000018))",284706.9599999979,714743.2600000018,,,,,,,,,,,,,,
G83,"284704.4599999979,714745.7600000018;284704.4599999979,714750.7600000018;284709.4599999979,714750.7600000018;284709.4599999979,714745.7600000018;284704.4599999979,714745.7600000018","POLYGON ((284704.4599999979 714745.7600000018, 284704.4599999979 714750.7600000018, 284709.4599999979 714750.7600000018, 284709.4599999979 714745.7600000018, 284704.4599999979 714745.7600000018))",284706.9599999979,714748.2600000018,,,,,,,,,,,,,,
G84,"284704.4599999979,714750.7600000018;284704.4599999979,714755.7600000018;284709.4599999979,714755.7600000018;284709.4599999979,714750.7600000018;284704.4599999979,714750.7600000018","POLYGON ((284704.4599999979 714750.7600000018, 284704.4599999979 714755.7600000018, 284709.4599999979 714755.7600000018, 284709.4599999979 714750.7600000018, 284704.4599999979 714750.7600000018))",284706.9599999979,714753.2600000018,,,,,,,,,,,,,,
G85,"284704.4599999979,714755.7600000018;284704.4599999979,714760.7600000018;284709.4599999979,714760.7600000018;284709.4599999979,714755.7600000018;284704.4599999979,714755.7600000018","POLYGON ((284704.4599999979 714755.7600000018, 284704.4599999979 714760.7600000018, 284709.4599999979 714760.7600000018, 284709.4599999979 714755.7600000018, 284704.4599999979 714755.7600000018))",284706.9599999979,714758.2600000018,,,,,,,,,,,,,,
G86,"284704.4599999979,714760.7600000018;284704.4599999979,714765.7600000018;284709.4599999979,714765.7600000018;284709.4599999979,714760.7600000018;284704.4599999979,714760.7600000018","POLYGON ((284704.4599999979 714760.7600000018, 284704.4599999979 714765.7600000018, 284709.4599999979 714765.7600000018, 284709.4599999979 714760.7600000018, 284704.4599999979 714760.7600000018))",284706.9599999979,714763.2600000018,,,,,,,,,,,,,,
